STATION,DATE,REPORT TYPE,SOURCE,DailyWeather,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT   TYPE,SOURCE,WindEquipmentChangeDate
3797035047,2021-01-05T06:00:00,FM-12,4,,35,40,,,0.02,6,83,30.03,FEW:01 21 BKN:07 79,29.85,21.75,38,50,,14,SYN11203797 17581 /0512 10046 20019 30109 40170 56008 69902 723// 333 20029 3/001 55000 55300 20000 79999 81/21 87/58=,FM-12,4,
3797035047,2021-01-05T07:00:00,FM-12,4,,35,41,,,0,5,81,30.04,FEW:01 23 BKN:07 69,29.86,21.75,38,50,,14,SYN08203797 47581 /0512 10048 20018 30112 40173 55000 723// 333 55300 20000 81/23 87/57=,FM-12,4,
3797035047,2021-01-05T08:00:00,FM-12,4,,36,40,,|SHRA |,-0.02,3,86,30.05,SCT:03 21 SCT:04 49,29.87,18.64,38,40,,14,SYN08203797 47580 /0412 10042 20020 30115 40176 53006 781// 333 55300 20000 83/21 84/50=,FM-12,4,
3797035047,2021-01-05T09:00:00,FM-12,4,,36,40,,,-0.03,3,87,30.06,FEW:01 17 BKN:05 27,29.88,27.96,38,50,,11,SYN08203797 47483 /0510 10042 20022 30120 40181 53010 723// 333 55300 20024 81/17 85/27=,FM-12,4,
3797035047,2021-01-05T10:00:00,FM-12,4,,37,40,,,-0.03,1,88,30.07,FEW:01 15 SCT:04 35 BKN:05 89,29.89,18.02,39,70,,9,SYN08803797 47479 /0708 10045 20027 30121 40182 51009 723// 333 55300 20177 81/15 84/36 85/59=,FM-12,4,
3797035047,2021-01-05T11:00:00,FM-12,4,,36,41,,,-0.01,1,83,30.07,BKN:07 31,29.89,17.4,39,50,,8,SYN07603797 47678 /0507 10051 20024 30121 40182 51005 723// 333 55300 20211 87/31=,FM-12,4,
3797035047,2021-01-05T12:00:00,FM-12,4,,37,41,,|SHRA |,0.01,8,85,30.06,FEW:02 17 BKN:07 24,29.88,11.81,39,40,,9,SYN08803797 17469 /0408 10051 20028 30117 40178 58003 69901 782// 333 55300 20254 82/17 87/24=,FM-12,4,
3797035047,2021-01-05T13:00:00,FM-12,4,,38,41,,|SHRA |,0.02,8,87,30.04,FEW:02 18 BKN:06 36,29.86,13.05,40,40,,9,SYN08203797 47471 /0408 10052 20032 30113 40174 58008 781// 333 55301 20370 82/18 86/37=,FM-12,4,
3797035047,2021-01-05T14:00:00,FM-12,4,,38,40,,|RA |,0.02,6,91,30.04,FEW:01 18 SCT:04 24 BKN:06 32,29.86,5.59,39,50,,11,SYN08803797 47459 /0510 10046 20032 30113 40174 56008 762// 333 55300 20205 81/18 84/24 86/32=,FM-12,4,
3797035047,2021-01-05T15:00:00,FM-12,4,,38,40,,|RA |,0.01,6,90,30.05,SCT:04 14 SCT:04 79,29.87,13.05,39,50,,9,SYN08203797 47471 /0508 10047 20031 30115 40176 56002 761// 333 55300 20113 84/14 84/58=,FM-12,4,
3797035047,2021-01-05T16:00:00,FM-12,4,,37,41,,|RA |,-0.01,2,87,30.05,SCT:03 15 BKN:06 49,29.87,13.67,39,50,,15,SYN08203797 47472 /0513 10048 20028 30115 40176 52002 761// 333 55300 20038 83/15 86/50=,FM-12,4,
3797035047,2021-01-05T17:00:00,FM-12,4,,36,41,,|SHRA |,-0.01,2,85,30.05,SCT:03 20 BKN:05 79,29.87,9.32,39,40,,13,SYN08203797 47565 /0411 10049 20025 30116 40177 52003 781// 333 55300 20001 83/20 85/58=,FM-12,4,
3797035047,2021-01-05T18:00:00,FM-12,4,,36,41,,,-0.01,2,82,30.06,FEW:01 18 SCT:03 24 BKN:06 69,29.88,27.96,39,40,,11,SYN10003797 17483 /0410 10050 20022 30117 40178 52002 69902 723// 333 10055 55300 20000 81/18 83/24 86/57=,FM-12,4,
3797035047,2021-01-05T19:00:00,FM-12,4,,37,40,,|SHRA |,-0.01,2,88,30.06,FEW:01 18 BKN:05 24 BKN:05 69,29.88,11.81,39,50,,9,SYN08803797 47469 /0508 10046 20028 30119 40180 52003 781// 333 55300 20000 81/18 85/24 85/57=,FM-12,4,
3797035047,2021-01-05T20:00:00,FM-12,4,,37,40,,,-0.01,2,88,30.06,FEW:02 21 BKN:07 33,29.88,18.02,39,50,,8,SYN08203797 47579 /0507 10047 20029 30118 40179 52002 723// 333 55300 20000 82/21 87/34=,FM-12,4,
3797035047,2021-01-05T21:00:00,FM-12,4,,37,41,,,-0.01,2,84,30.06,BKN:07 21 SCT:03 31,29.88,18.64,39,50,,8,SYN07603797 45580 /0507 10051 20026 30119 40180 52002 333 55300 20000 87/21 83/31=,FM-12,4,
3797035047,2021-01-05T22:00:00,FM-12,4,,36,41,,,-0.01,2,82,30.06,SCT:04 21 BKN:07 27,29.88,17.4,39,50,,8,SYN07603797 45578 /0507 10051 20023 30120 40181 52002 333 55300 20000 84/21 87/27=,FM-12,4,
3797035047,2021-01-05T23:00:00,FM-12,4,,38,40,,|SHRA |,0,1,90,30.06,BKN:07 17,29.88,11.81,39,40,,9,SYN07603797 47469 /0408 10047 20032 30119 40180 51001 781// 333 55300 20000 87/17=,FM-12,4,
3797035047,2021-01-05T23:59:00,SOD  ,O,RA,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-01-06T00:00:00,FM-12,4,,38,41,,|SHRA |,0.01,8,90,30.05,BKN:05 15 BKN:05 44,29.87,11.18,40,50,,7,SYN08803797 17468 /0506 10051 20035 30114 40175 58005 69901 781// 333 55/// 20135 85/15 85/45=,FM-12,4,
3797035047,2021-01-06T01:00:00,FM-12,4,,38,41,,|SHRA |,0.02,7,88,30.05,SCT:03 16 BKN:05 38,29.87,14.91,40,40,,6,SYN08203797 47474 /0405 10050 20032 30114 40175 57007 781// 333 55300 20000 83/16 85/39=,FM-12,4,
3797035047,2021-01-06T02:00:00,FM-12,4,,39,41,,,0.01,6,93,30.04,FEW:01 14 BKN:06 20,29.86,12.43,40,80,,7,SYN08203797 47470 /0806 10048 20037 30113 40174 56005 723// 333 55300 20000 81/14 86/20=,FM-12,4,
3797035047,2021-01-06T03:00:00,FM-12,4,,38,41,,|DZ |,0,4,92,30.05,BKN:07 12,29.87,6.21,40,80,,8,SYN08603797 47460 /0807 10048 20036 30114 40175 54000 751// 333 55300 20000 87/12 555 7/097=,FM-12,4,
3797035047,2021-01-06T04:00:00,FM-12,4,,39,40,,|RA |,0,4,95,30.05,BKN:07 9,29.86,4.97,40,100,,9,SYN07603797 47358 /1008 10045 20037 30113 40175 54000 762// 333 55300 20000 87/09=,FM-12,4,
3797035047,2021-01-06T05:00:00,FM-12,4,,38,40,,|RA |,0,8,93,30.04,BKN:05 12,29.86,4.97,39,90,,10,SYN07603797 47458 /0909 10045 20035 30112 40173 58001 761// 333 55300 20000 85/12=,FM-12,4,
3797035047,2021-01-06T06:00:00,FM-12,4,,39,40,,|RA |,0,5,97,30.05,SCT:03 8 SCT:03 15 BKN:05 20,29.87,4.97,40,70,,5,SYN11803797 17358 /0704 10044 20039 30114 40175 55000 69902 761// 333 20042 3/003 55001 55300 20000 79999 83/08 83/15 85/20=,FM-12,4,
3797035047,2021-01-06T07:00:00,FM-12,4,,38,40,,|RA |,-0.01,3,93,30.06,FEW:02 17 BKN:06 27,29.88,6.21,39,80,,8,SYN08203797 47460 /0807 10045 20035 30117 40178 53004 761// 333 55300 20000 82/17 86/27=,FM-12,4,
3797035047,2021-01-06T08:00:00,FM-12,4,,38,40,,,-0.02,3,95,30.06,FEW:01 18 BKN:06 23,29.88,10.56,39,70,,7,SYN08203797 47467 /0706 10042 20034 30120 40181 53007 723// 333 55300 20000 81/18 86/23=,FM-12,4,
3797035047,2021-01-06T09:00:00,FM-12,4,,38,40,,,-0.03,3,90,30.08,FEW:01 19 BKN:07 33,29.9,18.64,39,60,,6,SYN08203797 47480 /0605 10047 20032 30124 40185 53010 723// 333 55300 20022 81/19 87/34=,FM-12,4,
3797035047,2021-01-06T10:00:00,FM-12,4,,37,41,,,-0.03,2,84,30.09,SCT:03 34 BKN:07 118,29.91,14.91,39,50,,6,SYN07603797 45674 /0505 10052 20027 30127 40188 52010 333 55300 20243 83/35 87/62=,FM-12,4,
3797035047,2021-01-06T11:00:00,FM-12,4,,36,41,,|SHRA |,-0.02,1,85,30.08,BKN:07 21,29.9,15.53,39,30,,7,SYN07603797 47575 /0306 10049 20025 30126 40187 51006 782// 333 55300 20185 87/21=,FM-12,4,
3797035047,2021-01-06T12:00:00,FM-12,4,,37,40,,|SHRA |,0.01,8,91,30.07,BKN:06 16 SCT:04 27,29.89,2.67,39,40,,8,SYN08803797 17443 /0407 10043 20030 30122 40183 58002 69901 782// 333 55300 20184 86/16 84/27=,FM-12,4,
3797035047,2021-01-06T13:00:00,FM-12,4,,37,40,,|SHRA |,0.03,8,88,30.06,SCT:03 14 BKN:06 32,29.88,21.75,39,30,,13,SYN08203797 47481 /0311 10045 20027 30118 40179 58009 782// 333 55300 20345 83/14 86/32=,FM-12,4,
3797035047,2021-01-06T14:00:00,FM-12,4,,36,40,,|SHRA |,0.02,6,89,30.06,SCT:04 12 BKN:05 49,29.88,6.21,38,10,,13,SYN08203797 47460 /0111 10042 20025 30118 40179 56008 781// 333 55300 20263 84/12 85/50=,FM-12,4,
3797035047,2021-01-06T15:00:00,FM-12,4,,36,41,,,0.02,6,83,30.05,FEW:02 18 BKN:06 37,29.87,15.53,39,360,,15,SYN08203797 47475 /3613 10048 20022 30116 40177 56006 723// 333 55300 20203 82/18 86/38=,FM-12,4,
3797035047,2021-01-06T16:00:00,FM-12,4,,36,40,,,0,6,85,30.06,SCT:04 16 BKN:05 47,29.88,24.85,38,10,,17,SYN07603797 45482 /0115 10043 20020 30117 40178 56001 333 55300 20161 84/16 85/48=,FM-12,4,
3797035047,2021-01-06T17:00:00,FM-12,4,,34,40,,,0,7,80,30.06,FEW:01 32 BKN:07 49,29.87,24.85,37,10,,13,SYN07603797 45682 /0111 10042 20011 30116 40178 57001 333 55300 20019 81/33 87/50=,FM-12,4,
3797035047,2021-01-06T18:00:00,FM-12,4,,35,40,,,-0.01,2,85,30.06,BKN:05 16 SCT:03 24,29.88,16.78,38,10,,11,SYN08803797 15477 /0110 10042 20019 30118 40179 52002 69902 333 10055 55300 20000 85/16 83/24=,FM-12,4,
3797035047,2021-01-06T19:00:00,FM-12,4,,34,40,,,-0.01,3,82,30.06,BKN:06 44 BKN:05 138,29.88,21.75,37,350,,11,SYN07603797 45681 /3510 10042 20013 30118 40180 53002 333 55300 20000 86/45 85/64=,FM-12,4,
3797035047,2021-01-06T20:00:00,FM-12,4,,35,39,,,-0.01,2,85,30.06,FEW:01 31 SCT:04 49,29.88,18.64,37,360,,16,SYN07603797 45680 /3614 10038 20014 30119 40181 52003 333 55300 20000 81/31 84/50=,FM-12,4,
3797035047,2021-01-06T21:00:00,FM-12,4,,34,38,,,-0.01,2,86,30.06,FEW:01 14 SCT:03 138,29.88,21.75,36,350,,14,SYN07603797 45481 /3512 10032 20011 30120 40181 52002 333 55300 20000 81/14 83/64=,FM-12,4,
3797035047,2021-01-06T22:00:00,FM-12,4,,35,38,,,0,4,89,30.06,FEW:01 12 BKN:06 59,29.88,17.4,37,340,,10,SYN07603797 45478 /3409 10031 20014 30119 40181 54000 333 55300 20000 81/12 86/56=,FM-12,4,
3797035047,2021-01-06T23:00:00,FM-12,4,,35,37,,,0,7,92,30.06,BKN:05 11 BKN:07 59,29.88,21.75,36,330,,11,SYN07603797 45481 /3310 10029 20017 30118 40180 57001 333 55300 20000 85/11 87/56=,FM-12,4,
3797035047,2021-01-06T23:59:00,SOD  ,O,RA DZ,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-01-07T00:00:00,FM-12,4,,35,37,,,0.01,8,91,30.05,BKN:05 49 BKN:05 157,29.87,18.02,36,330,,13,SYN08203797 15779 /3311 10027 20014 30116 40177 58004 60001 333 55/// 20157 85/50 85/66=,FM-12,4,
3797035047,2021-01-07T01:00:00,FM-12,4,,31,38,,,0.02,8,76,30.04,OVC:08 49,29.86,24.85,35,350,,13,SYN07003797 45782 /3511 10033 21006 30112 40174 58007 333 55300 20000 88/50=,FM-12,4,
3797035047,2021-01-07T02:00:00,FM-12,4,,34,37,,,0.02,6,89,30.04,SCT:04 49 OVC:08 138,29.86,16.78,36,330,,14,SYN07603797 45777 /3312 10026 20009 30113 40174 56006 333 55300 20000 84/50 88/64=,FM-12,4,
3797035047,2021-01-07T03:00:00,FM-12,4,,34,36,,,0.01,6,91,30.04,SCT:03 41 BKN:07 138,29.86,13.67,35,320,,11,SYN07603797 45672 /3210 10024 20010 30111 40172 56005 333 55300 20000 83/42 87/64=,FM-12,4,
3797035047,2021-01-07T04:00:00,FM-12,4,,34,36,,,0.01,8,93,30.03,BKN:07 148,29.85,9.94,35,320,,13,SYN07003797 45966 /3211 10021 20011 30108 40169 58005 333 55300 20000 87/65=,FM-12,4,
3797035047,2021-01-07T05:00:00,FM-12,4,,34,36,,,0.01,6,91,30.03,FEW:01 9 BKN:06 30 BKN:06 157,29.85,13.67,35,330,,16,SYN08203797 45372 /3314 10025 20012 30107 40169 56005 333 55300 20000 81/09 86/30 86/66=,FM-12,4,
3797035047,2021-01-07T06:00:00,FM-12,4,,34,36,,,0.01,6,91,30.03,FEW:01 9 BKN:06 148,29.85,16.78,35,330,,15,SYN10603797 15377 /3313 10025 20011 30107 40168 56004 60002 333 20020 3/001 55000 55300 20000 79999 81/09 86/65=,FM-12,4,
3797035047,2021-01-07T07:00:00,FM-12,4,,34,36,,,0,7,93,30.03,BKN:06 7 SCT:04 167,29.85,11.18,35,320,,13,SYN07603797 45368 /3211 10022 20012 30107 40169 57001 333 55300 20000 86/07 84/67=,FM-12,4,
3797035047,2021-01-07T08:00:00,FM-12,4,,34,36,,,0,3,95,30.03,BKN:05 7 SCT:03 40 BKN:06 217,29.85,7.46,35,320,,13,SYN08203797 45362 /3211 10020 20012 30109 40170 53001 333 55300 20000 85/07 83/41 86/72=,FM-12,4,
3797035047,2021-01-07T09:00:00,FM-12,4,,35,36,,,-0.02,3,93,30.04,SCT:04 7 BKN:05 59 BKN:05 148,29.86,6.84,36,310,,11,SYN08203797 45361 /3110 10024 20014 30112 40174 53006 333 55300 20077 84/07 85/56 85/65=,FM-12,4,
3797035047,2021-01-07T10:00:00,FM-12,4,,34,36,,|HZ |,-0.02,2,91,30.05,FEW:02 7 BKN:06 59,29.87,6.21,35,300,,11,SYN08203797 47360 /3010 10023 20010 30114 40176 52007 704// 333 55300 20364 82/07 86/56=,FM-12,4,
3797035047,2021-01-07T11:00:00,FM-12,4,,34,37,,,-0.01,1,88,30.04,BKN:07 59,29.86,8.08,36,310,,14,SYN07003797 45763 /3112 10027 20009 30112 40174 51003 333 55300 20512 87/56=,FM-12,4,
3797035047,2021-01-07T12:00:00,FM-12,4,,33,37,,,0.01,8,84,30.03,BKN:07 59,29.85,11.81,35,300,,13,SYN07603797 15769 /3011 10029 20005 30108 40169 58005 60001 333 55305 20754 87/56=,FM-12,4,
3797035047,2021-01-07T13:00:00,FM-12,4,,33,37,,,0.03,8,86,30.01,BKN:06 59,29.83,8.08,35,300,,14,SYN08003797 45763 /3012 10028 20006 30103 40164 58011 333 55306 20885 86/56 555 7/097=,FM-12,4,
3797035047,2021-01-07T14:00:00,FM-12,4,,33,38,,,0.03,6,84,30.01,BKN:06 59 SCT:03 128,29.83,14.91,36,300,,10,SYN07603797 45774 /3009 10031 20007 30101 40162 56011 333 55300 20546 86/56 83/63=,FM-12,4,
3797035047,2021-01-07T15:00:00,FM-12,4,,32,37,,,0.01,6,81,30.01,FEW:01 59 BKN:05 118,29.83,18.64,35,300,,11,SYN07603797 45780 /3010 10029 20000 30102 40164 56005 333 55303 20504 81/56 85/62=,FM-12,4,
3797035047,2021-01-07T16:00:00,FM-12,4,,31,36,,,0,3,83,30.02,BKN:07 118,29.84,16.16,34,290,,10,SYN07003797 45976 /2909 10022 21004 30104 40166 53001 333 55301 20196 87/62=,FM-12,4,
3797035047,2021-01-07T17:00:00,FM-12,4,,31,35,,,-0.01,1,86,30.02,FEW:02 128 SCT:03 177,29.83,12.43,33,300,,8,SYN07603797 45970 /3007 10017 21005 30103 40165 51002 333 55300 20007 82/63 83/68=,FM-12,4,
3797035047,2021-01-07T18:00:00,FM-12,4,,31,35,,,0,1,84,30.02,,29.83,16.78,33,300,,8,SYN08203797 15977 /3007 10016 21008 30103 40165 51001 60002 333 10034 55300 20000 8//99=,FM-12,4,
3797035047,2021-01-07T19:00:00,FM-12,4,,30,34,,,0,4,86,30.02,FEW:01 177 SCT:04 226,29.84,14.29,32,290,,8,SYN07603797 45973 /2907 10010 21011 30104 40166 54000 333 55300 20000 81/68 84/73=,FM-12,4,
3797035047,2021-01-07T20:00:00,FM-12,4,,30,33,,,-0.01,3,87,30.03,BKN:06 187,29.85,13.05,32,290,,9,SYN07003797 45971 /2908 10008 21011 30107 40168 53003 333 55300 20000 86/69=,FM-12,4,
3797035047,2021-01-07T21:00:00,FM-12,4,,29,30,,,-0.01,2,95,30.03,,29.85,3.11,30,270,,8,SYN07603797 47950 /2707 11010 21017 30107 40169 52003 710// 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-01-07T22:00:00,FM-12,4,,30,31,,,0,9,96,30.02,SCT:04 197,29.84,3.11,31,280,,8,SYN07603797 47950 /2807 11004 21010 30105 40167 50001 710// 333 55300 20000 84/70=,FM-12,4,
3797035047,2021-01-07T23:00:00,FM-12,4,,30,31,,,0.01,8,99,30.02,FEW:02 4,29.83,2.55,31,270,,10,SYN07603797 47241 /2709 11008 21010 30103 40165 58004 710// 333 55300 20000 82/04=,FM-12,4,
3797035047,2021-01-07T23:59:00,SOD  ,O,BR HZ,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-01-08T00:00:00,FM-12,4,,28,29,,,0.02,7,98,30.01,SCT:04 42,29.83,2.24,29,270,,8,SYN08203797 17636 /2707 11017 21020 30101 40163 57006 60001 710// 333 55/// 20374 84/43=,FM-12,4,
3797035047,2021-01-08T01:00:00,FM-12,4,,31,31,,,0.01,7,98,30.01,BKN:07 38,29.82,3.11,31,280,,8,SYN07603797 47650 /2807 11004 21007 30099 40161 57005 710// 333 55300 20000 87/39=,FM-12,4,
3797035047,2021-01-08T02:00:00,FM-12,4,,31,32,,,0.01,6,96,30.01,OVC:08 41,29.83,3.73,32,280,,7,SYN07603797 47656 /2806 10001 21005 30101 40163 56002 710// 333 55300 20000 88/42=,FM-12,4,
3797035047,2021-01-08T03:00:00,FM-12,4,,28,30,,,0,4,95,30.01,FEW:02 44 BKN:06 128,29.83,3.11,29,260,,8,SYN08203797 47650 /2607 11013 21020 30100 40163 54000 710// 333 55300 20000 82/45 86/63=,FM-12,4,
3797035047,2021-01-08T04:00:00,FM-12,4,,30,31,,,0,4,97,30.01,,29.82,3.73,31,280,,8,SYN07603797 47956 /2807 11008 21012 30099 40161 54000 710// 333 55300 20000 8//99=,FM-12,4,
3797035047,2021-01-08T05:00:00,FM-12,4,,28,29,,,0.01,7,96,30,FEW:02 6 BKN:05 138,29.82,3.11,29,260,,7,SYN08203797 47350 /2606 11016 21022 30098 40160 57003 710// 333 55300 20000 82/06 85/64=,FM-12,4,
3797035047,2021-01-08T06:00:00,FM-12,4,,28,29,,,0,6,96,30.01,SCT:03 4 SCT:03 128,29.83,3.11,29,270,,6,SYN11203797 17250 /2705 11016 21021 30100 40162 56001 60002 710// 333 21022 3/104 55015 55300 20000 70000 83/04 83/63=,FM-12,4,
3797035047,2021-01-08T07:00:00,FM-12,4,,30,30,,,-0.01,3,97,30.01,BKN:07 6,29.83,3.11,30,280,,3,SYN07603797 47350 /2803 11009 21013 30102 40164 53003 710// 333 55300 20000 87/06=,FM-12,4,
3797035047,2021-01-08T08:00:00,FM-12,4,,31,32,,,-0.02,3,98,30.03,OVC:08 3,29.84,2.61,32,310,,5,SYN07603797 47242 /3104 11001 21004 30106 40168 53008 710// 333 55300 20000 88/03=,FM-12,4,
3797035047,2021-01-08T09:00:00,FM-12,4,,31,31,,|FG |,-0.04,3,99,30.04,OVC:08 1,29.86,0.12,31,290,,6,SYN08603797 47002 /2905 11004 21006 30112 40174 53013 734// 333 55300 20037 88/01 555 77448=,FM-12,4,
3797035047,2021-01-08T10:00:00,FM-12,4,,31,31,,|FG |,-0.04,2,99,30.06,,29.87,0.06,31,290,,6,SYN08003797 47/01 /2905 11005 21006 30116 40178 52014 733// 333 55300 20124 555 77809=,FM-12,4,
3797035047,2021-01-08T11:00:00,FM-12,4,,31,31,,|FG |,-0.04,1,100,30.06,,29.88,0.06,31,310,,7,SYN08003797 47/01 /3106 11006 21006 30118 40180 51012 733// 333 55300 20151 555 77809=,FM-12,4,
3797035047,2021-01-08T12:00:00,FM-12,4,,32,32,,|FG |,-0.02,1,100,30.06,,29.88,0.12,32,310,,8,SYN08603797 17/02 /3107 10000 20000 30118 40180 51006 60001 733// 333 55300 20271 555 77809=,FM-12,4,
3797035047,2021-01-08T13:00:00,FM-12,4,,32,32,,|FG |,0,1,100,30.06,,29.88,0.12,32,310,,8,SYN08003797 47/02 /3107 11001 21001 30117 40179 51001 733// 333 55300 20228 555 77809=,FM-12,4,
3797035047,2021-01-08T14:00:00,FM-12,4,,32,32,,|FG |,0,4,100,30.06,,29.88,0.19,32,320,,7,SYN08003797 47/03 /3206 11001 21001 30118 40180 54000 732// 333 55300 20325 555 77809=,FM-12,4,
3797035047,2021-01-08T15:00:00,FM-12,4,,32,32,,,-0.01,3,100,30.08,,29.89,1.18,32,310,,7,SYN08003797 47/19 /3106 10001 20001 30123 40185 53005 720// 333 55300 20182 555 77719=,FM-12,4,
3797035047,2021-01-08T16:00:00,FM-12,4,,32,32,,,-0.03,3,100,30.09,OVC:08 1,29.91,1.06,32,330,,8,SYN08603797 47017 /3307 10002 20002 30127 40190 53011 720// 333 55300 20103 88/01 555 77268=,FM-12,4,
3797035047,2021-01-08T17:00:00,FM-12,4,,32,32,,|SG |,-0.05,3,100,30.11,OVC:08 1,29.93,1.74,32,300,,8,SYN08603797 47028 /3007 10001 20001 30134 40196 53016 777// 333 55300 20010 88/01 555 77278=,FM-12,4,
3797035047,2021-01-08T18:00:00,FM-12,4,,32,32,,|SN |,-0.04,2,100,30.12,OVC:08 2,29.94,1.74,32,310,,7,SYN09803797 17128 /3106 10001 20001 30138 40200 52015 69902 771// 333 10003 55300 20000 88/02 555 77098=,FM-12,4,
3797035047,2021-01-08T19:00:00,FM-12,4,,33,33,,|RA |,-0.05,2,100,30.14,OVC:08 2,29.96,1.8,33,310,,7,SYN07603797 47129 /3106 10007 20007 30144 40206 52016 761// 333 55300 20000 88/02=,FM-12,4,
3797035047,2021-01-08T20:00:00,FM-12,4,,35,35,,,-0.04,2,100,30.15,OVC:08 2,29.96,1.3,35,310,,6,SYN08603797 47121 /3105 10015 20015 30147 40209 52012 723// 333 55300 20000 88/02 555 7/098=,FM-12,4,
3797035047,2021-01-08T21:00:00,FM-12,4,,36,36,,,-0.04,1,100,30.16,OVC:08 4,29.98,2.61,36,330,,7,SYN07603797 47242 /3306 10020 20020 30151 40213 51014 723// 333 55300 20000 88/04=,FM-12,4,
3797035047,2021-01-08T22:00:00,FM-12,4,,36,36,,|DZ |,-0.04,3,100,30.17,OVC:08 4,29.99,2.3,36,350,,8,SYN07603797 47237 /3507 10025 20025 30156 40218 53012 751// 333 55300 20000 88/04=,FM-12,4,
3797035047,2021-01-08T23:00:00,FM-12,4,,37,37,,,-0.03,1,100,30.18,OVC:08 3,30,2.8,37,340,,8,SYN07603797 47245 /3407 10026 20026 30158 40220 51011 723// 333 55300 20000 88/03=,FM-12,4,
3797035047,2021-01-08T23:59:00,SOD  ,O,RA DZ SN FG BR,,,,,,,,,,,,,,,,,SOD  ,O,
3797035047,2021-01-09T00:00:00,FM-12,4,,36,36,,,-0.02,1,100,30.18,OVC:08 3,29.99,3.73,36,340,,9,SYN08203797 17256 /3408 10025 20025 30157 40219 51006 69901 710// 333 55/// 20139 88/03=,FM-12,4,
3797035047,2021-01-09T01:00:00,FM-12,4,,36,36,,,-0.01,3,99,30.19,OVC:08 2,30.01,2.3,36,350,,9,SYN07603797 47137 /3508 10023 20022 30162 40224 53005 710// 333 55300 20000 88/02=,FM-12,4,
3797035047,2021-01-09T02:00:00,FM-12,4,,36,36,,,-0.02,3,99,30.2,OVC:08 3,30.02,2.98,36,330,,8,SYN07603797 47248 /3307 10025 20024 30166 40228 53008 710// 333 55300 20000 88/03=,FM-12,4,
3797035047,2021-01-09T03:00:00,FM-12,4,,36,36,,,-0.04,2,99,30.22,OVC:08 2,30.03,2.11,36,310,,8,SYN07603797 47134 /3107 10024 20023 30170 40232 52013 710// 333 55300 20000 88/02=,FM-12,4,
3797035047,2021-01-09T04:00:00,FM-12,4,,36,36,,,-0.03,1,100,30.22,OVC:08 2,30.03,1.06,36,310,,8,SYN08603797 47117 /3107 10024 20024 30171 40233 51010 720// 333 55300 20000 88/02 555 77098=,FM-12,4,
3797035047,2021-01-09T05:00:00,FM-12,4,,36,36,,,-0.02,1,100,30.23,BKN:07 2,30.04,3.11,36,320,,10,SYN07603797 47150 /3209 10024 20024 30174 40236 51008 710// 333 553// 2//// 87/02=,FM-12,4,
3797035047,2021-01-09T06:00:00,FM-12,4,,35,35,,,-0.03,3,99,30.24,BKN:06 1 SCT:04 28,30.06,1.49,35,310,,10,SYN11203797 17024 /3109 10019 20018 30179 40241 53009 69902 722// 333 20001 3/000 55000 55300 20000 79999 86/01 84/28=,FM-12,4,
3797035047,2021-01-09T07:00:00,FM-12,4,,35,35,,,-0.04,3,100,30.26,BKN:07 1 SCT:04 9,30.07,2.24,35,310,,8,SYN09203797 47036 /3107 10018 20018 30184 40246 53013 720// 333 55300 20000 87/01 84/09 555 77188=,FM-12,4,
3797035047,2021-01-09T08:00:00,FM-12,4,,34,34,,,-0.04,1,100,30.27,BKN:06 1 SCT:04 39,30.08,0.62,34,310,,10,SYN09203797 47010 /3109 10012 20012 30187 40249 51012 722// 333 55300 20000 86/01 84/40 555 77098=,FM-12,4,
3797035047,2021-01-09T09:00:00,FM-12,4,,35,35,,|FG |,-0.05,3,100,30.29,,30.11,0.12,35,310,,7,SYN08003797 47/02 /3106 10015 20015 30195 40258 53016 734// 333 55300 20048 555 77809=,FM-12,4,
3797035047,2021-01-09T10:00:00,FM-12,4,,35,35,,|SHRA |,-0.05,3,100,30.31,,30.12,0.19,35,320,,7,SYN08003797 47/03 /3206 10014 20014 30201 40263 53017 781// 333 55300 20185 555 77809=,FM-12,4,
3797035047,2021-01-09T11:00:00,FM-12,4,,34,34,,|FG |,-0.04,1,100,30.31,,30.12,0.25,34,300,,9,SYN08003797 47/04 /3008 10010 20010 30201 40263 51014 733// 333 55300 20332 555 77629=,FM-12,4,
3797035047,2021-01-09T12:00:00,FM-12,4,,35,35,,,0.01,9,100,30.3,BKN:05 1 BKN:06 37,30.11,4.35,35,290,,9,SYN09803797 17057 /2908 10014 20014 30198 40260 50002 69901 720// 333 55301 20471 85/01 86/38 555 77187=,FM-12,4,
3797035047,2021-01-09T13:00:00,FM-12,4,,35,35,,,0.02,8,100,30.29,BKN:05 1,30.11,1.74,35,290,,8,SYN08603797 47028 /2907 10014 20014 30195 40257 58006 710// 333 55304 20628 85/01 555 77095=,FM-12,4,
